"DateTime","Precip (gridMET)","Acre-feet","Ensemble ET","Acre-feet","NDVI","Crop","Area","Field ID","ET Units","Source","Method"
"2018-01-01 05:00:00",1.798,23.799,0.542,7.174,0.096,"Unknown","158.84 Acres","06295426","in","OpenET","https://openetdata.org/#tool"
"2018-02-01 05:00:00",0.173,2.290,0.932,12.336,0.091,
"2018-03-01 05:00:00",3.925,51.953,1.612,21.337,0.128,
"2018-04-01 04:00:00",0.353,4.673,2.097,27.757,0.120,
"2018-05-01 04:00:00",0.007,0.093,2.325,30.775,0.105,
"2018-06-01 04:00:00",0.000,0.000,2.690,35.606,0.189,
"2018-07-01 04:00:00",0.000,0.000,7.481,99.023,0.670,
"2018-08-01 04:00:00",0.000,0.000,5.463,72.311,0.575,
"2018-09-01 04:00:00",0.000,0.000,1.192,15.778,0.140,
"2018-10-01 04:00:00",0.116,1.535,0.862,11.410,0.108,
"2018-11-01 04:00:00",1.860,24.620,0.971,12.853,0.096,
"2018-12-01 05:00:00",0.899,11.900,0.682,9.027,0.103,
"2019-01-01 05:00:00",2.543,33.661,0.671,8.882,0.121,
"2019-02-01 05:00:00",3.478,46.037,1.395,18.465,0.121,
"2019-03-01 05:00:00",1.752,23.190,1.843,24.395,0.131,
"2019-04-01 04:00:00",0.154,2.038,1.639,21.695,0.108,
"2019-05-01 04:00:00",1.421,18.809,2.252,29.809,0.118,
"2019-06-01 04:00:00",0.054,0.715,3.077,40.729,0.274,
"2019-07-01 04:00:00",0.000,0.000,7.524,99.592,0.682,
"2019-08-01 04:00:00",0.000,0.000,7.851,103.920,0.807,
"2019-09-01 04:00:00",0.000,0.000,5.475,72.470,0.702,
"2019-10-01 04:00:00",0.000,0.000,1.468,19.431,0.262,
"2019-11-01 04:00:00",0.733,9.702,0.576,7.624,0.128,
"2019-12-01 05:00:00",2.805,37.129,0.516,6.830,0.128,
"2020-01-01 05:00:00",0.599,7.929,0.423,5.599,0.117,
"2020-02-01 05:00:00",0.000,0.000,0.686,9.080,0.123,
"2020-03-01 05:00:00",2.369,31.357,1.248,16.519,0.122,
"2020-04-01 04:00:00",1.601,21.192,1.630,21.576,0.131,
"2020-05-01 04:00:00",0.262,3.468,1.768,23.402,0.116,
"2020-06-01 04:00:00",0.000,0.000,1.537,20.345,0.119,
"2020-07-01 04:00:00",0.000,0.000,1.266,16.757,0.112,
"2020-08-01 04:00:00",0.008,0.106,1.295,17.141,0.109,
"2020-09-01 04:00:00",0.000,0.000,1.079,14.282,0.125,
"2020-10-01 04:00:00",0.000,0.000,0.638,8.445,0.109,
"2020-11-01 04:00:00",0.278,3.680,0.562,7.439,0.104,
"2020-12-01 05:00:00",0.693,9.173,0.437,5.784,0.106,
"2021-01-01 05:00:00",4.437,58.731,0.636,8.418,0.092,
"2021-02-01 05:00:00",0.113,1.496,0.679,8.988,0.095,
"2021-03-01 05:00:00",0.907,12.006,1.366,18.081,0.094,
"2021-04-01 04:00:00",0.071,0.940,1.318,17.446,0.110,
"2021-05-01 04:00:00",0.003,0.040,1.449,19.180,0.102,
"2021-06-01 04:00:00",0.000,0.000,1.391,18.412,0.105,
"2021-07-01 04:00:00",0.003,0.040,1.384,18.319,0.112,
"2021-08-01 04:00:00",0.000,0.000,1.193,15.791,0.111,
"2021-09-01 04:00:00",0.000,0.000,0.935,12.376,0.101,
"2021-10-01 04:00:00",1.134,15.010,1.443,19.100,0.114,
"2021-11-01 04:00:00",0.175,2.316,0.509,6.737,0.110,
"2021-12-01 05:00:00",4.116,54.482,0.391,5.175,0.111,
"2022-01-01 05:00:00",0.024,0.318,0.448,5.930,0.109,
"2022-02-01 05:00:00",0.061,0.807,0.569,7.532,0.129,
"2022-03-01 05:00:00",0.941,12.456,1.664,22.026,0.130,
"2022-04-01 04:00:00",0.280,3.706,1.464,19.378,0.116,
"2022-05-01 04:00:00",0.000,0.000,1.892,25.044,0.105,
"2022-06-01 04:00:00",0.051,0.675,1.571,20.795,0.100,
"2022-07-01 04:00:00",0.000,0.000,1.584,20.967,0.099,
"2022-08-01 04:00:00",0.017,0.225,1.353,17.909,0.103,
"2022-09-01 04:00:00",0.251,3.322,0.786,10.404,0.105,
"2022-10-01 04:00:00",0.000,0.000,0.536,7.095,0.103,
"2022-11-01 04:00:00",1.030,13.634,0.625,8.273,0.113,
"2022-12-01 05:00:00",4.251,56.269,0.351,4.646,0.128,
"2023-01-01 05:00:00",5.296,70.101,0.574,7.598,0.110,
"2023-02-01 05:00:00",2.536,33.568,0.437,5.784,0.140,
"2023-03-01 05:00:00",4.528,59.935,1.385,18.333,0.241,
"2023-04-01 04:00:00",0.000,0.000,1.626,21.523,0.156,
"2023-05-01 04:00:00",0.374,4.950,1.700,22.502,0.123,
"2023-06-01 04:00:00",0.046,0.609,1.512,20.014,0.137,
"2023-07-01 04:00:00",0.000,0.000,1.506,19.934,0.121,
"2023-08-01 04:00:00",0.168,2.224,1.221,16.162,0.111,

